molecule_id	affinity	steric_sum	hydrophobic_value	hydrogen_value	wnrot
9218970	-12.497	-12.018380653409999	-2.5077708637800002	-0.8981824822200001	0.232
9308867	-11.65462	-9.7116108884	-2.79523531437	-0.5161121566200001	0.116
5753736	-11.44661	-11.51071402609	-2.79306594603	-0.48423184209000003	0.29000000000000004
7889068	-11.63621	-13.685703971589998	-3.7399906674700003	-0.33950449566	0.522
7903370	-11.4974	-12.458107953469998	-3.5263580346500003	-0.21322860822000003	0.406
5915669	-11.35066	-11.25278813692	-3.11382736005	-0.9731338242300002	0.34800000000000003
7102813	-11.67912	-12.36727171036	-2.72467052464	-0.0	0.29000000000000004
5692934	-11.37104	-10.457748264700001	-3.2926617255500004	-0.9497067569100001	0.29000000000000004
7293276	-11.59308	-11.27708787849	-2.09778409444	-0.25906647339000005	0.17400000000000002
5965980	-11.54888	-13.16343531556	-3.6816432159600003	-0.11373993918	0.464
75047112	-11.39814	-13.82400983111	-3.17039821602	-0.39351363732000005	0.522
6913268	-11.35771	-11.717954425479999	-3.5113499054100004	-0.10307204694000001	0.34800000000000003
7782729	-11.65577	-11.442914590329998	-2.7701360803800004	-0.8482149208800002	0.29000000000000004
6072872	-11.42972	-12.0286426029	-4.078610969740001	-0.0	0.406
6938300	-12.59381	-10.634588157390002	-3.0044818673600004	-1.15887028725	0.17400000000000002
6030687	-12.01191	-11.759841662100001	-3.40625197	-0.35880774120000003	0.29000000000000004
7926382	-11.84802	-12.400987538529998	-2.3624021436000002	-0.5496607979100001	0.29000000000000004
74923539	-11.54302	-10.933300535559997	-2.64436146257	-0.6645814894800001	0.232
7933853	-11.40488	-12.05282061247	-3.2467234396900007	-0.11089673442	0.34800000000000003
5620336	-12.19805	-10.80307533964	-1.9755521470100001	-0.8463762368100001	0.116
7912663	-12.20484	-12.856797107539997	-2.9593350888300005	-0.67394526714	0.34800000000000003
13439156	-11.44199	-13.028282875899999	-3.30958286874	-0.45125889102	0.464
6312106	-11.86496	-11.486582814350001	-2.8424904411800003	-1.0040801107500001	0.29000000000000004
7577140	-11.56174	-12.66423643181	-3.6315422398	-0.0	0.406
7969500	-12.09137	-11.81795875784	-2.90181666848	-0.91139985972	0.29000000000000004
6676410	-11.87123	-9.421426139620001	-4.94968354832	-2.02006173564	0.406
7949882	-12.01816	-10.699692810890001	-3.32952310214	-0.8020304667	0.232
39069621	-11.30963	-10.61317937287	-2.61601098159	-0.7272436076100001	0.232
15419513	-11.35376	-8.981630400219998	-2.8930971123200004	-0.81102415779	0.116
7923165	-12.15157	-11.785080963259999	-3.0363055821000002	-0.8816519487600001	0.29000000000000004
7986247	-11.42696	-11.15258501693	-3.53593607993	-0.74484915444	0.34800000000000003
5925579	-12.51454	-12.983428229499998	-3.7622352848600005	-0.15775086906000002	0.34800000000000003
7922674	-11.2841	-10.20019619208	-2.66250300696	-1.05614482932	0.232
21968992	-11.37391	-13.39966428116	-2.49055654375	-0.8113766211900001	0.464
6933136	-11.7486	-11.61376578878	-3.1853460265800004	-0.38491353036000003	0.29000000000000004
7645938	-11.39588	-10.18163428878	-2.63792419693	-0.5778872418600001	0.17400000000000002
6280594	-11.74272	-10.80988360385	-3.2442174089500004	-0.43674914772000006	0.232
7958244	-11.52219	-10.85950809451	-3.16538966144	-0.8629478910000001	0.29000000000000004
9212691	-11.92102	-11.16468962156	-1.98216370558	-0.86022804843	0.17400000000000002
79000249	-11.49248	-11.38588455626	-2.25166581437	-0.5420005933500001	0.232
5894783	-11.51356	-11.536554306360001	-2.36434707034	-0.30585598974000006	0.232
5379807	-11.79375	-11.09111976622	-3.4634751093700005	-0.0	0.232
7966801	-11.526	-11.019019577059998	-3.7011016013000004	-0.16445354805	0.29000000000000004
7984395	-11.70514	-11.319645209190002	-2.8649836977800005	-0.9385277927400001	0.29000000000000004
7926563	-11.91259	-11.933397377319999	-2.69838280224	-0.06157535598	0.232
6511376	-11.50912	-10.54040188157	-3.95045481614	-0.3897070326	0.29000000000000004
9287452	-11.40004	-11.553535421509999	-2.0883610541400004	-1.0922899509900001	0.29000000000000004
5255926	-11.62574	-9.741611077799998	-4.03157397211	-0.5753083846500001	0.232
7935344	-11.3976	-12.255450161210002	-2.6978641317300003	-0.43944549273000005	0.34800000000000003
6362466	-11.36466	-9.612476770759999	-3.2245507137500002	-0.52238013075	0.17400000000000002
6417414	-11.74307	-11.634490304729999	-3.4916151763500003	-0.058714528050000006	0.29000000000000004
26717374	-11.36928	-9.33165975265	-2.34390955852	-2.3526990693900003	0.232
7274499	-11.36557	-11.54501321553	-3.1925165850100004	-0.61132426974	0.34800000000000003
9321878	-11.61684	-11.827836112550001	-2.6005402922400003	-1.2650792584500001	0.34800000000000003
7667496	-13.16421	-13.579566454930003	-4.02370238437	-0.96056262963	0.406
5802936	-12.56511	-10.35790726441	-3.30769615654	-0.3739049235	0.116
6852060	-11.37423	-11.098337427519999	-3.3969018732200005	-0.20113323921000004	0.29000000000000004
9135378	-11.35245	-11.065909525310001	-2.65645044825	-0.9521974982700001	0.29000000000000004
31234266	-11.564	-10.485198801569998	-2.8825181977800005	-1.57904190639	0.29000000000000004
9301509	-12.28841	-11.410820130770002	-2.71279616124	-1.7572650246000001	0.29000000000000004
49514314	-11.93808	-11.56075710022	-3.1146311415300003	-0.7452544873500001	0.29000000000000004
7862795	-11.29718	-10.896963412369999	-3.32253735734	-1.04294507499	0.34800000000000003
7685405	-11.44987	-11.04759578707	-3.22546566396	-0.52512934527	0.29000000000000004
7976710	-11.83522	-13.26974520328	-3.3881483001300006	-0.7132390618500001	0.464
7677795	-12.17452	-11.399172120220001	-2.63215920402	-0.9955211245200001	0.232
7855415	-11.53871	-12.902683390229997	-4.04864205441	-0.6611625945	0.522
7976355	-11.70923	-12.03642113677	-2.5112335768400005	-0.587439	0.29000000000000004
5760931	-11.5851	-11.13262202476	-3.2583733614900003	-0.5838556221000001	0.29000000000000004
7922823	-12.84755	-13.28867473667	-3.3018946918700003	-0.7632947390400001	0.34800000000000003
74714953	-11.7684	-10.40216559377	-2.29953114178	-1.82043821466	0.232
7121723	-11.81787	-9.47650604216	-3.3993363632	-1.0165631895	0.17400000000000002
6738581	-13.23053	-12.407258375330002	-3.9956103619200003	-0.6953574186900001	0.29000000000000004
26589507	-11.72334	-11.66469672982	-3.26915918313	-1.5906203290800003	0.406
9271662	-13.13686	-11.51295413669	-3.2620535023500006	-0.6661323284400001	0.17400000000000002
7372444	-11.98909	-11.72660924329	-3.5673077552600003	-0.8958209774400001	0.34800000000000003
5548421	-11.56657	-9.511543604209999	-3.1412383425200003	-0.26181568791	0.116
5772275	-11.483	-10.882634965240001	-2.66177497452	-1.29190759758	0.29000000000000004
7255343	-12.09106	-12.669301820720001	-2.3438232887800003	-1.3260495522600002	0.34800000000000003
7939068	-11.48435	-12.10726210363	-2.72749322845	-0.6762362792400001	0.34800000000000003
6954289	-11.42783	-11.839678067689999	-3.0162811831000003	-0.5856590598300001	0.34800000000000003
63920724	-11.44577	-9.5895717159	-1.9033050973500003	-1.2884064611400001	0.116
9138149	-11.9553	-12.22626411539	-2.2365251243100004	-0.9862807090500001	0.29000000000000004
6716098	-11.55028	-9.890102350509999	-3.1576516865900004	-0.52542893916	0.17400000000000002
7722258	-11.37979	-12.53148063611	-3.4558198973600005	-1.0439554700700002	0.522
6021185	-11.97084	-11.68728382519	-2.5168053395600003	-0.5613625827900001	0.232
6461661	-12.3734	-12.54188478065	-3.95833411906	-0.9345802026600001	0.406
6230402	-11.44881	-10.19893118101	-2.2526586177600003	-1.0028817351900001	0.17400000000000002
7625854	-11.93399	-12.56060697554	-2.41136723485	-1.1512335802500002	0.34800000000000003
7940657	-11.4662	-10.593299629799999	-2.88306667694	-0.0	0.17400000000000002
6799035	-11.49559	-11.64735241959	-2.9546060341800002	-0.25365028581000004	0.29000000000000004
6074988	-11.6543	-11.696753716359998	-3.0293475418100004	-0.34324060770000003	0.29000000000000004
7628376	-11.84612	-11.518251204690001	-3.2049355699800004	-0.59011772184	0.29000000000000004
