molecule_id	affinity	steric_sum	hydrophobic_value	hydrogen_value	wnrot
jak2_round2_gen3909	-16.22192	-12.30770748291	-5.08712983071	-0.7246823735700001	0.116
jak2_round2_gen4971	-16.59829	-16.144461093080004	-4.89294892012	-0.41267002311	0.29000000000000004
jak2_round2_gen2099	-16.20132	-13.454306049209997	-6.5277471669	-0.0	0.232
jak2_round2_gen4943	-16.22376	-14.27835728414	-4.77518230846	-0.01627793469	0.17400000000000002
jak2_round2_gen2332	-17.09241	-15.493700835930003	-4.354544733130001	-0.24499730934	0.17400000000000002
jak2_round2_gen1218	-16.26361	-14.03974815034	-4.947088442320001	-0.12669884352000002	0.17400000000000002
jak2_round2_gen2211	-16.10347	-14.28423228693	-5.676225205130001	-0.8549410974300001	0.29000000000000004
jak2_round2_gen798535	-16.22537	-13.495391374639997	-5.223046403320001	-0.34425687717000003	0.17400000000000002
jak2_round2_gen1694	-16.07573	-15.72931198497	-4.758670069810001	-0.28565983692	0.29000000000000004
jak2_round2_gen19039	-17.62532	-13.831904474810003	-4.71933247113	-0.10804178088000001	0.29000000000000004
jak2_round2_gen6844	-16.16073	-13.937755443449998	-5.513605342470001	-0.48937780773	0.232
jak2_round2_gen797985	-16.60454	-15.306458313699999	-5.03209324349	-0.15277526073000003	0.232
jak2_round2_gen797909	-16.28943	-13.967906957060002	-4.951357742380001	-1.1736385037100001	0.232
jak2_round2_gen4049	-16.18167	-14.442779066749997	-6.366343497160001	-0.10512808344	0.29000000000000004
jak2_round2_gen798795	-16.69225	-12.909556012589999	-5.7389331361	-0.0	0.116
jak2_round2_gen798549	-16.5776	-12.992392702239998	-5.33160214213	-0.19871299053000002	0.116
jak2_round2_gen7734	-16.73019	-16.22399880701	-7.34699162107	-0.0	0.406
jak2_round2_gen13981	-16.14453	-14.945795549729999	-4.80984240392	-0.15971291532	0.232
jak2_round2_gen1278	-16.1145	-13.04733468007	-5.02858494073	-0.8623898239500001	0.17400000000000002
jak2_round2_gen4538	-16.27982	-13.4146127711	-5.7250402010600006	-0.0	0.17400000000000002
jak2_round2_gen25205	-16.53045	-15.42330199444	-4.73931619009	-0.23222051109000003	0.232
jak2_round2_gen19502	-16.18174	-14.423643749409997	-5.5431106456200006	-0.0	0.232
jak2_round2_gen1761	-16.25507	-13.75795276094	-4.42983612268	-0.9122868926100002	0.17400000000000002
jak2_round2_gen797119	-16.73595	-13.69535715563	-4.9957684226	-0.0	0.116
jak2_round2_gen905	-16.64149	-14.18860124111	-5.18723744742	-0.18452046429000002	0.17400000000000002
jak2_round2_gen7672	-16.20854	-14.20627370263	-5.7794045155500005	-0.0	0.232
jak2_round2_gen10943	-16.34964	-14.673865050640002	-4.4085211844800005	-0.13924654056000002	0.17400000000000002
jak2_round2_gen792922	-16.17494	-13.69980795935	-4.93862103227	-0.37365232473000004	0.17400000000000002
jak2_round2_gen11392	-16.98629	-15.701655105220002	-5.25755429932	-0.0	0.232
jak2_round2_gen1856	-16.19708	-15.35027079482	-5.574841778200001	-0.0	0.29000000000000004
jak2_round2_gen794241	-16.25964	-14.977440683040001	-5.08177619717	-0.0	0.232
