molecule_id	affinity	steric_sum	hydrophobic_value	hydrogen_value	wnrot
ampc_round2_gen1101	-12.17188	-9.145033819600002	-1.2910768077700001	-6.362451944370001	0.406
ampc_round2_gen785	-11.85989	-9.237215680359999	-1.21119453543	-5.572916305200001	0.34800000000000003
ampc_round2_gen796336	-12.00378	-9.394432370659999	-0.8527833937	-6.6630856014	0.406
ampc_round2_gen4198	-11.99102	-10.589611253889998	-1.00419239844	-3.89523164193	0.29000000000000004
ampc_round2_gen250741	-12.0014	-10.0647895858	-0.58401598046	-3.4593577783200002	0.406
ampc_round2_gen2664	-12.45055	-9.13057905502	-1.7411590168800002	-5.219025428430001	0.29000000000000004
ampc_round2_gen795622	-12.5233	-9.012323686000002	-1.4824167786700002	-7.161509969730001	0.406
ampc_round2_gen4518	-11.96909	-9.96260236842	-1.5950282473300001	-3.91355973873	0.29000000000000004
ampc_round2_gen5367	-11.79665	-9.489268610149999	-1.48731100831	-5.65603304931	0.406
ampc_round2_gen795732	-12.22279	-8.80849626677	-1.24113188866	-6.456283575840001	0.34800000000000003
ampc_round2_gen797001	-12.13735	-10.66535676679	-0.7795368775400001	-5.29667898984	0.406
ampc_round2_gen797126	-11.90971	-9.47540872873	-0.83751610455	-5.782814134290001	0.34800000000000003
ampc_round2_gen797968	-12.11566	-9.717074620919998	-0.9621201191400001	-6.03802113345	0.406
ampc_round2_gen300	-11.92562	-10.420860124190002	-0.9381672907600002	-4.04737246854	0.29000000000000004
ampc_round2_gen3638	-11.98272	-9.521040370249999	-1.50484480693	-5.167724380560001	0.34800000000000003
ampc_round2_gen798201	-11.86716	-9.181732963650001	-1.1723829717500003	-6.02348789259	0.406
ampc_round2_gen714045	-12.44399	-12.1814286539	-0.6575542707	-1.0595989706400002	0.34800000000000003
ampc_round2_gen5436	-12.09033	-9.970927624479998	-1.6081815771600003	-4.04755457463	0.29000000000000004
ampc_round2_gen467739	-12.20586	-11.72595112857	-1.1936887920100003	-0.0	0.34800000000000003
ampc_round2_gen468	-11.87642	-9.524047434969999	-1.4342025147100002	-4.39246938348	0.29000000000000004
ampc_round2_gen799467	-11.88664	-9.426844056439998	-1.18648877562	-5.09568673599	0.34800000000000003
ampc_round2_gen2635	-12.30029	-9.24554233164	-1.5132206868900002	-5.135479853850001	0.29000000000000004
ampc_round2_gen388	-12.10495	-9.473998932210002	-1.6201962165600001	-5.26565046186	0.34800000000000003
ampc_round2_gen593973	-12.68662	-10.989350355980001	-0.75895523213	-0.9400433853600001	0.464
ampc_round2_gen18	-12.46876	-9.15143698479	-0.7395182388800001	-6.953803288110001	0.34800000000000003
ampc_round2_gen796913	-11.86908	-9.37589963578	-0.6875105611900001	-5.968515350970001	0.34800000000000003
ampc_round2_gen797822	-11.92344	-9.683884370529999	-1.1949628487800001	-4.531780542330001	0.29000000000000004
ampc_round2_gen1075	-12.09286	-9.977746392439999	-0.8852902525600002	-5.476223845800001	0.34800000000000003
ampc_round2_gen592	-11.77821	-8.44073930477	-0.8723729371000001	-6.944515877520001	0.406
ampc_round2_gen109	-11.91909	-9.00824039402	-1.09798163342	-5.9917603122	0.34800000000000003
ampc_round2_gen815	-12.51632	-10.00823214975	-1.5735569013900002	-4.587751730250001	0.29000000000000004
ampc_round2_gen2249	-11.93958	-10.06830564129	-1.4574434423900002	-4.60805949648	0.34800000000000003
ampc_round2_gen610552	-12.10622	-10.96431908743	-0.95438319636	-0.8981296127100001	0.17400000000000002
ampc_round2_gen1757	-12.86802	-9.545886492129998	-1.2629441052800001	-6.57169771617	0.34800000000000003
ampc_round2_gen3	-11.89379	-8.76882555172	-1.12085924626	-6.5224527048	0.406
ampc_round2_gen274595	-13.65201	-11.596673317410001	-1.2135346898000001	-1.2377692193400003	0.812
ampc_round2_gen3628	-11.98052	-8.70800537301	-1.2149192139200002	-6.960417851250001	0.406
ampc_round2_gen3298	-11.84371	-9.896479988799998	-1.42081948293	-5.3766529353	0.406
ampc_round2_gen2972	-11.81974	-9.272838918240002	-1.80922794588	-5.57360948322	0.406
ampc_round2_gen796767	-11.91179	-8.89485130958	-1.22629244131	-6.668795508480001	0.406
ampc_round2_gen52100	-12.72301	-9.63638359643	-1.3990454915200001	-2.8099909589400003	0.522
ampc_round2_gen95029	-12.81919	-9.64173360255	-1.7168491860800001	-1.46126626128	0.5800000000000001
ampc_round2_gen1492	-11.76754	-9.08191127228	-1.1932265825900001	-4.92631632351	0.29000000000000004
ampc_round2_gen2071	-12.03278	-9.24474615531	-0.65326918959	-7.049673332910001	0.406
ampc_round2_gen797386	-11.80973	-9.396295608209998	-1.6889314565600002	-4.869546218550001	0.34800000000000003
ampc_round2_gen365	-12.61212	-10.16546423484	-0.9362535754300001	-5.939936443620001	0.34800000000000003
ampc_round2_gen72993	-13.68958	-9.55396140214	-2.3366737717500006	-3.7930348791000004	0.29000000000000004
ampc_round2_gen2776	-12.03635	-9.58050281189	-1.4378132189500001	-5.2401321117	0.34800000000000003
ampc_round2_gen795730	-12.32519	-8.82213469542	-1.16529657892	-6.659696078370001	0.34800000000000003
ampc_round2_gen797797	-11.98741	-9.431043066409998	-1.1886995253800001	-5.5713302199	0.34800000000000003
ampc_round2_gen3497	-12.23527	-8.40206373258	-1.2342920309	-6.8822003484000005	0.34800000000000003
ampc_round2_gen1065	-11.84637	-9.01796450182	-1.1880640751	-5.10032750409	0.29000000000000004
ampc_round2_gen642022	-12.01292	-12.06052281219	-1.1330022382	-0.21514365936000002	0.34800000000000003
ampc_round2_gen196355	-12.35153	-9.61715338781	-0.43144584113000006	-2.30331894705	0.34800000000000003
ampc_round2_gen17043	-12.00164	-9.79702212889	-1.99331214068	-2.32275730356	0.17400000000000002
ampc_round2_gen1591	-12.07975	-10.05864768775	-0.40355792026000004	-7.272171728550001	0.464
ampc_round2_gen1657	-11.94715	-9.321133688629999	-1.48236277241	-5.337053672310001	0.34800000000000003
ampc_round2_gen1167	-11.96194	-8.97008277177	-1.46384388558	-5.0258813596200005	0.29000000000000004
ampc_round2_gen2308	-11.78	-9.98094475069	-0.9139546010900002	-5.70642944112	0.406
ampc_round2_gen470765	-13.47302	-12.226702864119998	-1.2298024975200001	-1.58521589028	0.522
ampc_round2_gen796301	-11.86518	-9.82608311077	-1.7101204970500001	-5.17797519111	0.406
ampc_round2_gen10310	-11.77996	-11.80356955398	-0.7354898628500001	-3.37487817573	0.34800000000000003
ampc_round2_gen661	-12.73334	-11.28863527835	-1.2677874848700001	-5.381464060710001	0.406
ampc_round2_gen332	-12.24406	-9.24813227265	-0.9986490416100001	-6.29273468385	0.34800000000000003
ampc_round2_gen2851	-12.17788	-10.192769804400001	-1.1542217887200001	-6.524285514480001	0.464
ampc_round2_gen9169	-11.82158	-10.778115505179997	-1.4797185698100002	-4.4080188938100004	0.406
ampc_round2_gen4547	-11.87439	-8.7144609424	-0.83742737998	-5.0976311590800005	0.232
ampc_round2_gen49616	-12.99649	-12.242808611500001	-0.6512902459200001	-0.10072229094000001	0.6960000000000001
ampc_round2_gen5750	-12.04397	-9.153722806740001	-1.6682084830800001	-5.45473532718	0.34800000000000003
