molecule_id	affinity	steric_sum	hydrophobic_value	hydrogen_value	wnrot
91984124	-11.03491	-11.384590845069999	-2.60807732172	-0.26733174012	0.29000000000000004
5749438	-10.7485	-10.32106929707	-2.1331711702700002	-0.8108890468200001	0.232
7921750	-11.95559	-12.66263248926	-1.57635821311	-0.51564220542	0.232
9218970	-11.00892	-11.31554229536	-1.85198161585	-0.41386252428000003	0.232
7779702	-10.90593	-9.73778475336	-2.0777200674700005	-0.68111789733	0.17400000000000002
9115215	-11.09591	-10.33650074978	-1.9546194609100003	-1.3988802394800002	0.232
14967259	-10.75161	-14.894431725379999	-2.4258293397600004	-0.35154699516	0.638
7102813	-11.42128	-12.30557095173	-2.3013582366800005	-0.14600796345	0.29000000000000004
5692934	-10.64421	-11.0529789081	-2.47411970345	-0.22948304535000003	0.29000000000000004
7870764	-11.4906	-12.172682257209999	-2.67704857609	-0.0	0.29000000000000004
6913268	-10.707	-11.72013854224	-2.33121352845	-0.41448520962	0.34800000000000003
7598207	-10.74757	-10.94966268947	-3.14841591475	-0.42991135776000006	0.34800000000000003
5870744	-10.82108	-11.78998279742	-1.12293147347	-1.06832831418	0.29000000000000004
45866503	-10.65608	-10.645019373759999	-2.6786617500900003	-0.44737591923000003	0.29000000000000004
5620336	-10.61714	-8.56928188754	-1.9353714895700003	-1.3580591033700002	0.116
79214752	-10.58801	-12.239509979800001	-2.06731158827	-0.0	0.34800000000000003
5609384	-10.81606	-7.860356886559998	-3.51201832055	-0.07323014574000002	0.058
25769633	-10.71467	-11.768395783199999	-2.8447986827600005	-0.48293947629000006	0.406
6150229	-11.02572	-11.17604175573	-1.8152962856400001	-1.25932235625	0.29000000000000004
6239241	-10.64015	-11.45771706383	-1.9241522150900001	-0.37613719170000004	0.29000000000000004
15419513	-11.53926	-9.65799453628	-2.18745587813	-1.04071280679	0.116
7736585	-10.61642	-10.79402264839	-1.8852200140500002	-1.03860977517	0.29000000000000004
9250857	-10.96064	-10.49245245992	-1.50014556093	-0.8906045191200002	0.17400000000000002
6240240	-11.24981	-13.09082455814	-2.10951537632	-0.0	0.34800000000000003
9236490	-10.89665	-10.888644133029999	-2.7075330057199998	-0.48486040182000006	0.29000000000000004
7377768	-10.82877	-11.583395222519998	-2.0487106399800004	-1.32406988283	0.406
6280594	-10.55141	-10.55522772254	-2.34699492914	-0.11621893176	0.232
6067034	-10.57066	-10.51565085383	-2.06898297681	-0.46275507225	0.232
7926563	-11.0633	-11.00840280898	-2.07661399121	-0.56049317307	0.232
6874200	-10.60408	-9.231863418009999	-2.0770744471800002	-0.5304280450500001	0.116
29748083	-11.28999	-12.2873992863	-2.5417664016900003	-0.42611650182000005	0.34800000000000003
60388609	-10.58695	-12.8046906767	-1.7499732593400001	-0.36684978111	0.406
26717374	-11.01233	-10.747411857360001	-1.6152413175500002	-1.2208039810200002	0.232
23633511	-11.03065	-10.90725356723	-2.0566390395000003	-0.0	0.17400000000000002
7933109	-10.89757	-11.74714501795	-2.97298254087	-0.0	0.34800000000000003
5802936	-11.64956	-10.74780140843	-2.14212884494	-0.12147651081000001	0.116
5889545	-10.68293	-11.46135550652	-2.3182253736100003	-0.64740477312	0.34800000000000003
19737060	-10.97078	-10.479761439390002	-2.0408025804800003	-0.05602993182000001	0.17400000000000002
47414294	-11.24348	-11.82362747194	-1.6099616796000003	-0.43857020862000007	0.232
7922823	-11.80114	-13.080018399829997	-2.8609879359200003	-0.0	0.34800000000000003
5376445	-11.3514	-9.817415769279998	-1.82649627217	-0.37415752227000004	0.116
7913650	-10.71849	-10.85607769133	-2.6803980162800003	-1.25693735391	0.406
