molecule_id	affinity	steric_sum	hydrophobic_value	hydrogen_value	wnrot
64571493	-10.3727	-8.050461818830001	-2.1641363958900004	-1.36533159819	0.116
5467606	-10.83079	-9.919660470690001	-2.1784091282	-0.0	0.116
9107995	-10.19475	-7.8220683411	-2.06549817028	-1.2008251806299999	0.116
7981771	-10.12199	-10.06767502479	-2.83222679695	-0.77613615558	0.406
91984124	-10.23198	-10.425536568839998	-2.6349198357000003	-0.1602533592	0.29000000000000004
9327171	-9.97694	-11.13680002821	-1.7588222201100003	-0.0	0.29000000000000004
9117440	-10.03062	-8.81017088304	-1.8033398607800002	-0.0	0.058
9218970	-10.47226	-10.62803850038	-2.03413666496	-0.25843791366	0.232
7757464	-10.02746	-11.13580694041	-2.4018477548	-0.0	0.34800000000000003
7779702	-10.74669	-9.830122686530002	-2.0760206237300003	-0.40785302331	0.17400000000000002
9252258	-10.77599	-10.427786735	-2.23782793766	-0.0	0.17400000000000002
87025842	-10.60558	-9.82677551385	-2.457670589	-0.18246442779000002	0.17400000000000002
48368561	-10.11464	-10.49722953966	-2.6564031051000003	-0.50947409592	0.34800000000000003
9232882	-10.99774	-10.769285741369998	-2.7607509146	-0.0364799619	0.232
78603750	-9.95794	-8.220704651250001	-2.3095706951	-0.0	0.058
6000168	-10.78142	-10.48752485521	-2.3030815273400003	-0.5123877933600001	0.232
7102813	-10.7191	-11.18357374585	-2.67146103232	-0.0	0.29000000000000004
5692934	-10.10069	-10.08094929616	-2.9762271247500003	-0.0	0.29000000000000004
9073794	-10.44286	-10.60062743224	-2.09127283321	-0.19154036034000002	0.232
7870764	-11.03915	-11.688148582979998	-2.50349981027	-0.07126222509	0.29000000000000004
6180772	-10.13014	-11.91049917044	-2.660755168	-0.0	0.464
7293276	-10.68772	-10.55359504164	-2.01088591796	-0.0	0.17400000000000002
5705466	-10.37876	-10.50398246918	-2.0722415882900003	-0.23126885991	0.232
5768116	-10.16639	-10.676848396519999	-1.8569298517500001	-0.00901131426	0.232
6913268	-10.35616	-10.77614240106	-2.5259320468100004	-0.6937595846100001	0.34800000000000003
49126216	-10.63118	-9.37078666859	-1.87604315813	-0.00420606324	0.058
42313769	-10.10806	-12.77971591979	-2.57219647437	-0.07504533225000001	0.522
6938300	-10.05486	-9.314226102880001	-2.5044599994900003	-0.0	0.17400000000000002
5309952	-10.08376	-10.78565583198	-2.83202830641	-0.0	0.34800000000000003
5870744	-10.07085	-11.507424291189999	-1.5088801967600003	-0.0	0.29000000000000004
5620336	-10.51955	-9.47753431874	-1.73651272507	-0.53916913737	0.116
50221087	-10.48093	-9.627473073530002	-2.7353535941100002	-0.5684059764	0.232
5938171	-10.06123	-9.91732008761	-2.49911793872	-0.0	0.232
99812032	-10.80147	-10.96704199403	-2.99063346995	-0.0	0.29000000000000004
86271223	-10.38007	-8.963259024420001	-1.9878806539600002	-0.038412636210000004	0.058
5609384	-11.15008	-8.68689226382	-3.1165767696500004	-0.0	0.058
7577140	-10.37269	-11.80065927837	-2.6402345426500005	-0.17291854404	0.406
7718810	-10.00085	-8.84237911008	-2.91222023802	-0.0	0.17400000000000002
7257929	-10.1394	-11.33743781243	-2.36123399521	-0.0	0.34800000000000003
5115509	-10.1356	-9.006734166420001	-2.31195363365	-0.0	0.116
6676410	-12.19893	-12.80824492541	-3.9092291025000003	-0.11200699413000001	0.406
7179208	-10.67515	-10.272901352469999	-2.27535843077	-0.0	0.17400000000000002
15419513	-10.01196	-9.159488499139998	-2.02307169408	-0.0	0.116
32356631	-10.01809	-10.00234247701	-1.5274022398000002	-0.24851606895	0.17400000000000002
72328405	-10.48139	-10.97302561255	-1.9053096413900001	-0.05656450131000001	0.232
81100910	-10.89584	-9.71506005881	-2.03158364176	-0.42660407619000007	0.116
69014716	-10.27279	-9.581432795580001	-1.71278679312	-0.18278164485	0.116
5925579	-10.22353	-10.73320533762	-3.04368620384	-0.03517584732	0.34800000000000003
6240240	-10.67273	-11.34794407073	-2.8693578541500004	-0.19727376498000002	0.34800000000000003
93927366	-10.56629	-10.808907781339999	-2.22879065636	-0.0	0.232
7377768	-10.62739	-10.81484097315	-2.3471383613500003	-1.5017525571600001	0.406
7958244	-10.47646	-10.65959709208	-2.62822095532	-0.25201720539	0.29000000000000004
6513149	-10.10628	-10.22988021193	-2.24127872726	-0.0	0.232
7742626	-10.77092	-9.62228948885	-2.4077786240800005	-0.0	0.116
9244704	-10.12159	-9.286457322550001	-2.02602801078	-0.0	0.116
5379807	-10.0232	-9.53051132703	-2.8363137382100003	-0.0	0.232
6874200	-10.20322	-8.91487790451	-2.4841897668	-0.0	0.116
9106104	-9.87485	-9.12225261187	-2.21035102547	-0.84883760622	0.232
7354475	-10.32164	-10.60917127599	-2.03325958927	-0.99356495265	0.34800000000000003
7281659	-10.15385	-11.22359535433	-2.9611667427	-0.12465455580000001	0.406
26717374	-9.54195	-9.915155844120001	-1.7491238881600002	-0.11095547832000001	0.232
23633511	-10.53931	-10.068055307149999	-2.2999652960000003	-0.017740657800000004	0.17400000000000002
7789430	-10.5767	-10.52366166083	-2.2975125701400003	-0.22607002476000002	0.232
48068420	-10.08737	-9.77131350459	-2.08214226837	-0.0	0.17400000000000002
7933109	-10.06324	-10.914008273739999	-2.67927019724	-0.0	0.34800000000000003
5802936	-12.20001	-10.58839376966	-3.0398840228600004	-0.0	0.116
82199535	-9.95847	-9.147445964700001	-1.5185729176700002	-0.45638723349000004	0.116
49514314	-10.38779	-10.872872574719999	-2.5510800267100002	-0.0	0.29000000000000004
7533295	-10.08075	-11.33259338186	-2.28432031372	-0.5867340732	0.406
6504875	-10.4508	-11.17331737964	-2.6875987340500003	-0.25974202824000003	0.34800000000000003
19737060	-10.15605	-9.88768586392	-1.7530309254500003	-0.0	0.17400000000000002
6806463	-10.46479	-11.1354615202	-2.3922984661	-0.0	0.29000000000000004
7685405	-10.48636	-10.48303064624	-2.69650170108	-0.37301201622	0.29000000000000004
22691890	-10.47429	-11.65154955482	-1.8850608007900003	-0.61383850866	0.34800000000000003
9280225	-10.11573	-8.626120466349999	-2.6751941273700006	-0.0	0.116
5823740	-10.24699	-9.44147019358	-2.6025167810800003	-0.0	0.17400000000000002
6544865	-10.40296	-10.08465819742	-2.3222355137600004	-0.42908306877	0.232
7635441	-10.15766	-10.82352965114	-2.8938949320700003	-0.0	0.34800000000000003
5806009	-10.1039	-8.26600355205	-2.0737905860200003	-0.35357365971000004	0.058
29404483	-9.71388	-9.719884787129999	-1.81786263506	-0.44620104123000004	0.232
6738581	-10.29081	-10.657688029340001	-2.64363343013	-0.0	0.29000000000000004
6674103	-9.94869	-10.16129124852	-2.11668172647	-0.0	0.232
70122905	-10.15099	-10.86198982822	-2.0169121749200003	-0.23786579988	0.29000000000000004
6281434	-10.38366	-10.54223113877	-2.26682964997	-0.0	0.232
9271662	-10.83578	-10.44852374764	-2.16241310523	-0.12276887661000001	0.17400000000000002
7425800	-11.12049	-9.859732019820001	-2.8865360531100004	-0.0	0.17400000000000002
5744428	-9.95411	-9.03511113828	-2.39224551191	-0.5631895180800001	0.232
7583039	-10.34197	-10.57232520969	-2.1875470575300002	-0.0	0.232
6825323	-9.99502	-9.91323124897	-1.83661227591	-0.0	0.17400000000000002
