molecule_id	affinity	steric_sum	hydrophobic_value	hydrogen_value	wnrot
egfr_round2_gen25950	-14.98355	-15.233019989	-3.19281747703	-0.49635070866000003	0.29000000000000004
egfr_round2_gen394864	-14.7735	-11.41454579149	-3.7562988045400005	-0.9056370831300001	0.17400000000000002
egfr_round2_gen794973	-15.42438	-14.74374304139	-3.4096589233500003	-1.32818195583	0.29000000000000004
egfr_round2_gen799872	-15.44796	-13.928926906049998	-3.68005423957	-1.9002653003700003	0.29000000000000004
egfr_round2_gen795042	-15.2745	-14.632384440160001	-3.93813402437	-0.723724848	0.29000000000000004
egfr_round2_gen795078	-15.44731	-14.779201364310001	-4.4412223256	-0.2900773782	0.29000000000000004
egfr_round2_gen5446	-15.92458	-15.11323035254	-4.47685348167	-0.05533087941	0.232
egfr_round2_gen580	-15.09204	-14.15365838107	-3.4062744141600003	-1.50828487884	0.29000000000000004
egfr_round2_gen2266	-15.64001	-14.547174446849999	-4.228874971630001	-0.52632184644	0.232
egfr_round2_gen2041	-14.66288	-13.793848671520001	-3.69770516865	-0.6014259225900002	0.232
egfr_round2_gen14061	-16.32424	-14.93049593202	-5.214913200840001	-0.0	0.232
egfr_round2_gen11676	-15.82124	-14.90364403643	-3.8732490098800008	-0.7422056789400001	0.232
egfr_round2_gen1137	-15.17875	-14.44107265261	-3.7357013780800004	-1.44947048616	0.34800000000000003
egfr_round2_gen795139	-14.69787	-12.613912880999997	-4.0354960890700005	-1.9194980532300001	0.29000000000000004
egfr_round2_gen10365	-15.32955	-14.30339985864	-4.613970115460001	-0.0	0.232
egfr_round2_gen1667	-15.1808	-11.70120084149	-4.08461127564	-2.05404508179	0.17400000000000002
egfr_round2_gen796433	-15.99481	-14.68257511129	-4.11812777101	-1.4013416088900001	0.29000000000000004
egfr_round2_gen798637	-14.80515	-12.463152955159998	-4.33569584701	-1.8949196054700002	0.29000000000000004
egfr_round2_gen79458	-15.56608	-13.73588077012	-2.17875596061	-0.5644936326600001	0.6960000000000001
egfr_round2_gen506	-15.33084	-14.688477429179999	-3.5860994789100005	-1.0921137192900001	0.29000000000000004
egfr_round2_gen448926	-15.69615	-15.591101344990001	-2.7107719785600004	-0.1455673842	0.5800000000000001
egfr_round2_gen80	-15.94544	-15.19664719419	-3.6164043552600003	-1.31600434536	0.29000000000000004
egfr_round2_gen381	-14.85822	-14.90337524304	-3.4808181326300005	-0.39073505085000004	0.29000000000000004
egfr_round2_gen799837	-15.48754	-14.465132356419996	-3.6122129083800005	-1.49102004663	0.29000000000000004
egfr_round2_gen790	-14.93623	-14.589257861529997	-3.6148522013200006	-0.22100042619000002	0.232
egfr_round2_gen22871	-16.58321	-11.07662534175	-2.96395016923	-2.54470350654	0.638
egfr_round2_gen30	-14.80203	-12.92649245106	-3.8725139636400003	-1.8955129188600002	0.29000000000000004
egfr_round2_gen3456	-15.86234	-15.045577288230001	-3.7168945747600004	-1.27813802742	0.29000000000000004
egfr_round2_gen795170	-15.6674	-15.453160731799997	-3.3951291352700004	-0.47553774489	0.232
egfr_round2_gen11924	-15.65374	-15.367936790419996	-3.9444573157600002	-0.45713915541000005	0.29000000000000004
egfr_round2_gen798760	-14.7797	-14.35587707981	-3.7251368418300004	-0.587439	0.29000000000000004
egfr_round2_gen797980	-14.68959	-12.561402912640002	-4.11397419865	-1.8712458137700003	0.29000000000000004
egfr_round2_gen3126	-15.10248	-13.13377594935	-3.5947517025900004	-1.45824095043	0.232
egfr_round2_gen567	-14.8632	-14.65818457392	-3.9708057075300003	-0.5804837222400001	0.34800000000000003
egfr_round2_gen6694	-15.06427	-14.655096693220003	-3.83011834816	-1.85647759731	0.406
egfr_round2_gen249	-15.40923	-14.41683151577	-3.4620579710800006	-1.5862791548700002	0.29000000000000004
egfr_round2_gen798635	-15.29986	-12.95711217458	-3.9982889321400004	-1.93229834904	0.232
egfr_round2_gen94218	-15.41522	-12.99188388752	-3.2927448390800005	-0.9326181564	0.406
egfr_round2_gen554	-15.7341	-15.23923416409	-3.86550647606	-0.30230198379	0.232
egfr_round2_gen2040	-15.72909	-14.666271006129998	-4.25871483304	-0.49052331378	0.232
egfr_round2_gen108	-15.36787	-15.254322484219998	-4.057127349650001	-0.11423338794	0.29000000000000004
egfr_round2_gen184081	-14.79322	-13.98196595242	-2.2990054574700003	-0.23767194501000002	0.29000000000000004
egfr_round2_gen226644	-14.67722	-13.900883523040001	-3.3476678027400006	-0.0	0.464
egfr_round2_gen2595	-15.06541	-14.243563503519999	-3.2880718948300003	-1.4960720220300001	0.29000000000000004
egfr_round2_gen796358	-14.7736	-12.845070344829999	-3.5978184866400005	-1.3459813575300001	0.232
egfr_round2_gen90	-15.07796	-13.755319928459997	-3.90349672376	-1.3845937230000003	0.29000000000000004
egfr_round2_gen767	-15.76307	-14.508828389489999	-3.5892434147600003	-1.33794519201	0.232
egfr_round2_gen22171	-14.93578	-13.464375747880002	-3.6217039825400006	-1.3373636274000003	0.232
egfr_round2_gen127	-15.15843	-14.64831888669	-3.3636000001300004	-1.13782822227	0.29000000000000004
egfr_round2_gen8838	-15.00396	-13.7031937381	-3.31304698456	-1.9310882247000003	0.29000000000000004
egfr_round2_gen1261	-16.04797	-14.602313343999999	-3.8748919925300003	-1.3224309280200002	0.232
egfr_round2_gen794883	-15.92005	-15.10519822493	-3.4520299905300007	-1.09465145577	0.232
egfr_round2_gen79	-15.64009	-14.021470832240002	-3.4334907636800005	-2.7513586723500003	0.34800000000000003
egfr_round2_gen18710	-15.07055	-14.455278581129999	-2.3234867756800006	-0.9299746809	0.17400000000000002
egfr_round2_gen2866	-14.64743	-12.756441389110002	-3.7818879524600004	-1.53788005566	0.232
egfr_round2_gen796337	-15.05858	-13.516430467980001	-3.80049731731	-1.7044601328900002	0.29000000000000004
egfr_round2_gen3927	-15.44355	-14.21746155357	-4.3578703264000005	-1.38783051189	0.29000000000000004
egfr_round2_gen799056	-15.26378	-14.69957511034	-3.6139484731900002	-0.9659259477000002	0.29000000000000004
egfr_round2_gen438	-15.50299	-14.420051713680001	-3.3233698954000004	-1.8350067018600003	0.29000000000000004
egfr_round2_gen798505	-14.76275	-14.00696521052	-4.14589295038	-0.4911342503400001	0.29000000000000004
egfr_round2_gen8321	-14.77786	-12.990459878819998	-4.38176458955	-0.0	0.17400000000000002
egfr_round2_gen1089	-15.34179	-13.204890341339999	-4.15426918103	-2.01028675068	0.29000000000000004
egfr_round2_gen328	-14.78543	-15.018210493529999	-3.37399164621	-0.28269914436000004	0.29000000000000004
egfr_round2_gen1636	-16.33501	-14.99287238449	-4.2975007963500005	-1.3364002274400002	0.29000000000000004
egfr_round2_gen799248	-15.48897	-14.33087567042	-3.4241055979	-1.80650416158	0.29000000000000004
egfr_round2_gen2391	-15.00276	-14.66130727293	-3.11452944143	-0.73438099146	0.232
egfr_round2_gen796434	-16.00911	-14.628008325109999	-4.203574441580001	-1.38683773998	0.29000000000000004
egfr_round2_gen1115	-14.79676	-14.784673556789999	-3.12351446992	-0.34082623341	0.232
egfr_round2_gen1069	-14.93163	-13.325447826680001	-3.5134021432900004	-2.0165136040800005	0.29000000000000004
egfr_round2_gen508	-15.99658	-14.702882636	-3.7496626976700007	-1.75284160893	0.29000000000000004
egfr_round2_gen794830	-15.77983	-14.78683241672	-3.3460935553300004	-1.3387911041700002	0.232
egfr_round2_gen28	-15.19567	-15.39302916711	-3.6111843346100003	-0.1857482118	0.29000000000000004
egfr_round2_gen794836	-15.19752	-13.370927439419997	-3.61276910272	-1.76316291216	0.232
egfr_round2_gen273	-14.68005	-12.16908981891	-4.220874680660001	-2.15242349112	0.29000000000000004
egfr_round2_gen447	-15.08234	-14.86565277284	-3.4958203001400006	-0.6909633749700002	0.29000000000000004
egfr_round2_gen796435	-16.25306	-15.043092517729999	-4.17764266953	-1.3100300907300002	0.29000000000000004
egfr_round2_gen137	-15.43372	-14.616008966389998	-3.5228977764200002	-1.3506221256300002	0.29000000000000004
egfr_round2_gen1409	-15.44111	-15.096275278189998	-3.8711119050200007	-0.5364199228500001	0.29000000000000004
egfr_round2_gen294335	-15.48975	-12.299365032839999	-3.18666076339	-0.0	0.17400000000000002
