smiles,score
C1(=C(NC(=C(C1c1ccc(cc1)CC)C(=O)C)C)SCC(=O)c1cc([N+](=O)[O-])ccc1)C#N,-7.2
n1(c(nnc1Cn1cncc1)C1CN(C(=O)c2ccc(cc2)OC)CCC1)C,-8.0
C(=O)(NC1(C(=O)N)CCCC1)c1cc(OCCN)ccc1,-7.3
c1([nH]c(=O)c2c(n1)cccc2)C(=O)N1CCC(c2nc(n[nH]2)C)CC1,-9.3
C12(OC(=O)C(C1(C)C)(CC2)C)C(=O)Oc1cc(c(cc1)C)C,-8.9
c1(C(=O)N2CC(NC(=O)C)CC2)oc2c(c1C)ccc(c2)OC,-7.9
c1(c2c(oc(=O)c1)cc(cc2OCC(=O)N1Cc2c(CC1)cccc2)C)c1ccccc1,-9.3
c12n(c(cc(n2)C)NCC2OCCC2)ncc1c1ccc(cc1)Cl,-8.9
n1oc(cc1C)CC(=O)NCC(N1CCCCC1)c1ccccc1,-7.3
C(=O)(N1CC(NCC1)c1ccccc1)Nc1cc(C(=O)OCC)c(cc1)Cl,-8.1
c1(C(=O)N2CC(OCCC2)C)c2c(nc(c1)c1occc1)c(Cl)ccc2,-7.6
n1(c(=O)c2c(nc1/C=C/c1ccc(cc1)O)cccc2)c1c([N+](=O)[O-])cccc1,-9.2
c1(c(c(OC)ccc1)OC)C1CN(Cc2ccncc2)CC1,-7.3
c1(nc2c(n1C)cccc2)CNC(=O)c1c(N2CCCC2)cccc1,-7.8
n1c(noc1CN(CC(=O)NC1CCCCCCC1)C)c1cnccc1,-7.2
C\1(=C/2\C(=O)NC(=S)S2)/C(=O)Nc2c1ccc(c2C)Cl,-8.2
N1(Cc2cnc(nc2)c2ncccc2)C(CCNC(=O)C)CCCC1,-7.5
n1c(noc1CN1CCC2(CN(C(=O)CC2)CCc2ccccc2)CC1)C(C)C,-8.2
c1(oc2c(c1C)ccc(c2)C)C(=O)NCc1nc(sc1)N1CCCC1,-7.7
C(=O)(c1cc(c(cc1)C)C)NCCN(C)C,-6.8
C(C1N(Cc2cocc2)CCNC1=O)C(=O)N1CCN(Cc2sccc2)CC1,-7.5
n1c(noc1CNCCN1C(=O)NCC1)c1ccc(cc1)OC,-8.1
S(=O)(=O)(n1cc(nc1)C)c1c([N+](=O)[O-])cccc1,-7.1
n1(c(nnn1)CN1CCCC1)CC(=O)NCCc1cc(C(F)(F)F)ccc1,-8.1
c1(nc(n(n1)CCO)CCCn1nc(cc1C)C)c1oc(cc1)C,-8.2
N1(C(=O)NCc2ncc[nH]2)CC(N(CC2CC2)CC1)CCO,-7.1
C(=O)(CC(c1ccc(OC(C)C)cc1)c1ccccc1)N(CC)CC,-6.8
C(=O)(Nc1ccc(NC(=O)c2ccccc2)cc1)C(C)(C)C,-7.0
n1c(C(=O)NCc2c3[nH]c(c(c3cc(c2)C)C)C)ccc(=O)n1C,-8.4
N1(C(=O)c2cc(c(c(c2)Cl)C)Cl)CC(C1)c1cnccc1,-6.8
n1c(cc2n1CCCN(C(=O)Cn1c(=O)cccc1)C2)C(CN(C)C)O,-7.1
c1([nH]c2c(c1)cc(cc2)C)C(=O)NC1CCN(c2c(C#N)cccn2)CC1,-8.4
c12n(c3c(nn2)c(=O)n(cc3)CC2OCCC2)ncc1c1ccc(cc1)F,-8.4
N1(C(=S)S/C(=C\c2c[nH]c3c2cccc3)/C1=O)CCCCCC(=O)O,-7.9
n1c(=S)n(c(c(c1SC)C(=O)C)C)CC=C,-5.4
C12(C(=O)Nc3c(N1)cccc3)CCN(C(=O)C(O)C)CC2,-8.0
c12n(c(cc(n2)c2ccc(cc2)C)C(F)F)ncc1C(=O)N1CCN(c2ccc(cc2)F)CC1,-8.2
N1([C@H]2[C@H](CN(C(=O)COCCC)CC2)CCC1=O)CCc1ccccc1,-7.4
