smiles,score
c1(nc(oc1NCC1OCCC1)c1ccc(cc1)Cl)C#N,-8.0
C(=S)(Nc1ccc(Oc2ccccc2)cc1)NCc1ccccc1,-7.3
c1(C(=O)Nc2c(C(=O)Nc3cc(C(F)(F)F)ccc3)cccc2)c(cc(cc1)Cl)Cl,-7.5
S(=O)(=O)(N1CCC(C(=O)Nc2c(C(=O)N)cccc2)CC1)Cc1c(C)cccc1,-8.5
n1(c(nnc1SCC(=O)Nc1ccc(cc1)CC)c1ccncc1)CC=C,-7.6
C(=O)(c1c(NC(=O)c2cnccc2)cccc1)Nc1ccc(cc1)OC,-7.8
c12nc(CC(=O)N3C(CCn4cncc4)CCCC3)cn1ccs2,-7.2
N1(CCC(=O)Nc2cc(c(cc2)C)F)C(CN)CCCC1,-6.7
[N+](=O)(c1c(c(C(=O)Nc2c(cccc2CC)C)ccc1)C)[O-],-7.4
N1(C(=O)NCCc2cc(OC)ccc2)CC(=O)N(Cc2cc(ccc2)C)CC1,-8.4
c1(C(=O)NCc2nc(sc2)CSC)cc(oc1)CN1CCOCC1,-7.0
N1(C(=O)NC(C(=O)O)CC(C)C)c2c(CC1)cccc2,-7.1
n1c(n(nc1Cc1c(OC)cccc1)CCC)CCn1nnnc1,-7.5
n1n(cc(n1)CNC(=O)CCC1CCCCC1)[C@H]1C[C@H](NC1)C(=O)NC,-7.9
C(=O)(C(=O)NCCC1=CCCCC1)Nc1cc(c(cc1)C)C,-7.9
c1(NC(=O)c2cc(cc(c2)Cl)Cl)nc(CC(=O)OCC)cs1,-7.5
c1(=O)n(cc[nH]1)CCN(Cc1sc(cc1)C)CCO,-6.6
c12-c3c(NC(c1sn(c2=S)c1c2c(ccc1)cccc2)(C)C)cc(cc3)C,-7.6
n1c(scc1c1ccc(cc1)Cl)Cc1nc(cs1)c1ccc([N+](=O)[O-])cc1,-8.1
C(=O)(N[C@H]1[C@H](O)COCC1)c1c2c(ccc1)cccc2,-7.0
c1(n(nc(n1)CC1CCN(CC1)C)CC(F)(F)F)c1c(nccc1)OC,-7.6
c1([N+](=O)[O-])nn(CC(=O)Nc2ccc(cc2)C(C)C)cc1,-8.2
C(=O)(N1CCN(c2c(F)cccc2)CC1)c1ccc(OC(C)C)cc1,-7.5
[N+](=O)(c1c(CN2CCN(c3cc(Cl)ccc3)CC2)cc(cc1)Cl)[O-],-7.4
c1(c(=O)c(cn(c1)C(CC)C)C(=O)NCC)C(=O)NCc1noc(c1)c1ccccc1,-8.5
[N+](=O)(c1ccc(/C=C(\NC(=O)c2ccc(cc2)C)/C(=O)OCC=C)cc1)[O-],-7.4
c1(c2oc(cc2)CO)c(ncn1CCSCC)c1ccccc1,-6.7
S(=O)(=O)(N1CCOCC1)c1cc(c(cc1)OC)CCC(=O)NCC1OCCC1,-7.6
S(=O)(=O)(N(CC(=O)N1CCN(CC1)c1ccccc1)c1ccc(cc1)C)c1ccc(SC)cc1,-8.5
n1(c(nnc1[C@@H]1C[C@H](C1)N)CN(Cc1cc2c(nsn2)cc1)C)C1CC1,-8.0
c1(cn(c2c1cccc2)CC(=O)OCC)C(=O)C(=O)N1CCOCC1,-7.9
N1(C(CN(Cc2nc3c(F)cccc3cc2)CC1)CCO)Cc1cc(OC)ccc1,-7.3
